N	Unused	Total	%Cov	%Cov(50)	%Cov(95)	Accession	Name	Species	Peptides(95%)			Gene Ontology	Gene Names	Pathway	Interactions	Protein Families	Subcellular Location	Function	Disease	Tissue Specificity	Keywords	Modifications	Natural Variants	Glycosylations	Propeptide	Signal Peptide	Initiator Methionine	Sequence Conflicts	Sequence Uncertainties	Alternative Sequence	Non-Standard Residues	Lipidations	Disulfide Bonds	Cross Links	Protein Existence	InterPro	Polymorphism	PTM	RNA Editing	Active Site	Binding Site	Entry	Entry Name	Entry Status	Sequence	Protein Names	Organism	Sequence Length	Features	Mass Spectrometry	Virus Hosts	Entry Information
1050	0.11	0.17	11.6700001060963	0.884999986737967	0	sp|O43314|VIP2_HUMAN	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2 OS=Homo sapiens OX=9606 GN=PPIP5K2 PE=1 SV=3	HUMAN	0																																												
1051	0.11	0.16	8.10599997639656	0	0	sp|Q8NDW8|TT21A_HUMAN	Tetratricopeptide repeat protein 21A OS=Homo sapiens OX=9606 GN=TTC21A PE=2 SV=3	HUMAN	0																																												
1052	0.11	0.16	11.6999998688698	0	0	sp|P36957|ODO2_HUMAN	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial OS=Homo sapiens OX=9606 GN=DLST PE=1 SV=4	HUMAN	0																																												
1053	0.11	0.15	10.7900001108646	1.68600007891655	0	RRRRR_sp|Q8NFJ9|BBS1_HUMAN	Bardet-Biedl syndrome 1 protein OS=Homo sapiens OX=9606 GN=BBS1 PE=1 SV=1	sp|Q8NFJ9|BBS1_HUMAN	0																																												
1054	0.11	0.15	11.4000000059605	2.2469999268651	0	sp|Q9UG63|ABCF2_HUMAN	ATP-binding cassette sub-family F member 2 OS=Homo sapiens OX=9606 GN=ABCF2 PE=1 SV=2	HUMAN	0																																												
1055	0.11	0.15	5.35999983549118	1.07199996709824	0	sp|Q13049|TRI32_HUMAN	E3 ubiquitin-protein ligase TRIM32 OS=Homo sapiens OX=9606 GN=TRIM32 PE=1 SV=2	HUMAN	0																																												
1056	0.11	0.15	3.10500003397465	1.29399998113513	0	RRRRR_sp|Q8WYQ5|DGCR8_HUMAN	Microprocessor complex subunit DGCR8 OS=Homo sapiens OX=9606 GN=DGCR8 PE=1 SV=1	sp|Q8WYQ5|DGCR8_HUMAN	0																																												
1057	0.11	0.15	5.80100007355213	3.59099991619587	0	RRRRR_sp|Q00325|MPCP_HUMAN	Phosphate carrier protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLC25A3 PE=1 SV=2	sp|Q00325|MPCP_HUMAN	0																																												
1058	0.11	0.14	7.77800008654594	7.77800008654594	0	RRRRR_sp|P09466|PAEP_HUMAN	Glycodelin OS=Homo sapiens OX=9606 GN=PAEP PE=1 SV=2	sp|P09466|PAEP_HUMAN	0																																												
1059	0.11	0.13	4.27399985492229	1.3430000282824	0	RRRRR_sp|Q86UP0|CAD24_HUMAN	Cadherin-24 OS=Homo sapiens OX=9606 GN=CDH24 PE=1 SV=1	sp|Q86UP0|CAD24_HUMAN	0																																												
1060	0.1	4.38	71.5399980545044	37.6899987459183	32.3100000619888	sp|Q8IUE6|H2A2B_HUMAN	Histone H2A type 2-B OS=Homo sapiens OX=9606 GN=HIST2H2AB PE=1 SV=3	HUMAN	4																																												
1061	0.1	2.87	30.7700008153915	13.740000128746	7.41799995303154	sp|P09972|ALDOC_HUMAN	Fructose-bisphosphate aldolase C OS=Homo sapiens OX=9606 GN=ALDOC PE=1 SV=2	HUMAN	1																																												
1062	0.1	0.28	7.83300027251244	0.783300027251244	0	RRRRR_sp|Q8TBY9|CF251_HUMAN	Cilia- and flagella-associated protein 251 OS=Homo sapiens OX=9606 GN=WDR66 PE=1 SV=2	sp|Q8TBY9|CF251_HUMAN	0																																												
1063	0.1	0.21	10.3699997067451	2.1339999511838	0	RRRRR_sp|Q2M243|CCD27_HUMAN	Coiled-coil domain-containing protein 27 OS=Homo sapiens OX=9606 GN=CCDC27 PE=2 SV=2	sp|Q2M243|CCD27_HUMAN	0																																												
1064	0.1	0.17	5.45100010931492	0.363399996422231	0	RRRRR_sp|P78527|PRKDC_HUMAN	DNA-dependent protein kinase catalytic subunit OS=Homo sapiens OX=9606 GN=PRKDC PE=1 SV=3	sp|P78527|PRKDC_HUMAN	0																																												
1065	0.1	0.17	30.0000011920929	2.09299996495247	0	sp|Q8N819|PPM1N_HUMAN	Probable protein phosphatase 1N OS=Homo sapiens OX=9606 GN=PPM1N PE=2 SV=2	HUMAN	0																																												
1066	0.1	0.17	16.0899996757507	0	0	sp|Q9NVI7|ATD3A_HUMAN	ATPase family AAA domain-containing protein 3A OS=Homo sapiens OX=9606 GN=ATAD3A PE=1 SV=2	HUMAN	0																																												
1067	0.1	0.16	8.28000009059906	0	0	sp|Q9P287|BCCIP_HUMAN	BRCA2 and CDKN1A-interacting protein OS=Homo sapiens OX=9606 GN=BCCIP PE=1 SV=1	HUMAN	0																																												
1068	0.1	0.15	14.7400006651878	0.751900020986795	0	RRRRR_sp|Q9HCH0|NCK5L_HUMAN	Nck-associated protein 5-like OS=Homo sapiens OX=9606 GN=NCKAP5L PE=1 SV=2	sp|Q9HCH0|NCK5L_HUMAN	0																																												
1069	0.1	0.15	11.2300001084805	0	0	RRRRR_sp|P13942|COBA2_HUMAN	Collagen alpha-2(XI) chain OS=Homo sapiens OX=9606 GN=COL11A2 PE=1 SV=5	sp|P13942|COBA2_HUMAN	0																																												
1070	0.1	0.15	14.7799998521805	0	0	sp|P15374|UCHL3_HUMAN	Ubiquitin carboxyl-terminal hydrolase isozyme L3 OS=Homo sapiens OX=9606 GN=UCHL3 PE=1 SV=1	HUMAN	0																																												
1071	0.1	0.14	12.0999999344349	0.607299990952015	0	RRRRR_sp|P35580|MYH10_HUMAN	Myosin-10 OS=Homo sapiens OX=9606 GN=MYH10 PE=1 SV=3	sp|P35580|MYH10_HUMAN	0																																												
1072	0.1	0.14	4.20400016009808	0	0	sp|Q86U86|PB1_HUMAN	Protein polybromo-1 OS=Homo sapiens OX=9606 GN=PBRM1 PE=1 SV=1	HUMAN	0																																												
1073	0.1	0.14	9.97200012207031	0	0	RRRRR_sp|Q17RC7|EX3L4_HUMAN	Exocyst complex component 3-like protein 4 OS=Homo sapiens OX=9606 GN=EXOC3L4 PE=1 SV=2	sp|Q17RC7|EX3L4_HUMAN	0																																												
1074	0.1	0.14	12.2800000011921	0	0	sp|Q9Y6K8|KAD5_HUMAN	Adenylate kinase isoenzyme 5 OS=Homo sapiens OX=9606 GN=AK5 PE=1 SV=2	HUMAN	0																																												
1075	0.1	0.14	5.16300015151501	0.905799958854914	0	RRRRR_sp|Q9BSJ8|ESYT1_HUMAN	Extended synaptotagmin-1 OS=Homo sapiens OX=9606 GN=ESYT1 PE=1 SV=1	sp|Q9BSJ8|ESYT1_HUMAN	0																																												
1076	0.1	0.14	10.7500001788139	2.74999998509884	0	sp|Q8NC42|RN149_HUMAN	E3 ubiquitin-protein ligase RNF149 OS=Homo sapiens OX=9606 GN=RNF149 PE=2 SV=2	HUMAN	0																																												
1077	0.1	0.14	3.68399992585182	0.947399996221066	0	RRRRR_sp|Q6VAB6|KSR2_HUMAN	Kinase suppressor of Ras 2 OS=Homo sapiens OX=9606 GN=KSR2 PE=1 SV=2	sp|Q6VAB6|KSR2_HUMAN	0																																												
1078	0.1	0.13	4.11700010299683	0	0	RRRRR_sp|Q8IWV7|UBR1_HUMAN	E3 ubiquitin-protein ligase UBR1 OS=Homo sapiens OX=9606 GN=UBR1 PE=1 SV=1	sp|Q8IWV7|UBR1_HUMAN	0																																												
1079	0.1	0.13	11.5199998021126	0	0	sp|Q13057|COASY_HUMAN	Bifunctional coenzyme A synthase OS=Homo sapiens OX=9606 GN=COASY PE=1 SV=4	HUMAN	0																																												
1080	0.1	0.13	11.089999973774	4.37499992549419	0	RRRRR_sp|P07911|UROM_HUMAN	Uromodulin OS=Homo sapiens OX=9606 GN=UMOD PE=1 SV=1	sp|P07911|UROM_HUMAN	0																																												
1081	0.1	0.13	13.1899997591972	0	0	sp|P09038|FGF2_HUMAN	Fibroblast growth factor 2 OS=Homo sapiens OX=9606 GN=FGF2 PE=1 SV=3	HUMAN	0																																												
1082	0.1	0.13	12.7499997615814	4.5329999178648	0	sp|Q3ZCQ8|TIM50_HUMAN	Mitochondrial import inner membrane translocase subunit TIM50 OS=Homo sapiens OX=9606 GN=TIMM50 PE=1 SV=2	HUMAN	0																																												
1083	0.1	0.13	9.38699990510941	0	0	sp|P00390|GSHR_HUMAN	Glutathione reductase, mitochondrial OS=Homo sapiens OX=9606 GN=GSR PE=1 SV=2	HUMAN	0																																												
1084	0.1	0.13	9.85900014638901	9.85900014638901	0	RRRRR_sp|Q05315|LEG10_HUMAN	Galectin-10 OS=Homo sapiens OX=9606 GN=CLC PE=1 SV=3	sp|Q05315|LEG10_HUMAN	0																																												
1085	0.1	0.13	3.11200004070997	1.45199997350574	0	RRRRR_sp|P02708|ACHA_HUMAN	Acetylcholine receptor subunit alpha OS=Homo sapiens OX=9606 GN=CHRNA1 PE=1 SV=2	sp|P02708|ACHA_HUMAN	0																																												
1086	0.1	0.12	6.1540000140667	2.46200002729893	0	sp|P43897|EFTS_HUMAN	Elongation factor Ts, mitochondrial OS=Homo sapiens OX=9606 GN=TSFM PE=1 SV=2	HUMAN	0																																												
1087	0.1	0.12	2.99299992620945	2.99299992620945	0	RRRRR_sp|P42568|AF9_HUMAN	Protein AF-9 OS=Homo sapiens OX=9606 GN=MLLT3 PE=1 SV=2	sp|P42568|AF9_HUMAN	0																																												
1088	0.09	0.2	12.6399993896484	1.53299998492002	0	sp|Q86SJ2|AMGO2_HUMAN	Amphoterin-induced protein 2 OS=Homo sapiens OX=9606 GN=AMIGO2 PE=1 SV=1	HUMAN	0																																												
1089	0.09	0.16	11.4500001072884	0.651799980551004	0	sp|Q9C0D4|Z518B_HUMAN	Zinc finger protein 518B OS=Homo sapiens OX=9606 GN=ZNF518B PE=1 SV=2	HUMAN	0																																												
1090	0.09	0.16	6.96199983358383	1.5820000320673	0	sp|Q06787|FMR1_HUMAN	Synaptic functional regulator FMR1 OS=Homo sapiens OX=9606 GN=FMR1 PE=1 SV=1	HUMAN	0																																												
1091	0.09	0.14	12.9099994897842	0	0	sp|Q9ULI4|KI26A_HUMAN	Kinesin-like protein KIF26A OS=Homo sapiens OX=9606 GN=KIF26A PE=1 SV=3	HUMAN	0																																												
1092	0.09	0.13	6.17999993264675	0	0	sp|Q92833|JARD2_HUMAN	Protein Jumonji OS=Homo sapiens OX=9606 GN=JARID2 PE=1 SV=2	HUMAN	0																																												
1093	0.09	0.13	3.1309999525547	0	0	RRRRR_sp|Q8TD26|CHD6_HUMAN	Chromodomain-helicase-DNA-binding protein 6 OS=Homo sapiens OX=9606 GN=CHD6 PE=1 SV=4	sp|Q8TD26|CHD6_HUMAN	0																																												
1094	0.09	0.13	9.93499979376793	0	0	sp|Q15436|SC23A_HUMAN	Protein transport protein Sec23A OS=Homo sapiens OX=9606 GN=SEC23A PE=1 SV=2	HUMAN	0																																												
1094	0	0.12	6.5190002322197	0	0	sp|Q15437|SC23B_HUMAN	Protein transport protein Sec23B OS=Homo sapiens OX=9606 GN=SEC23B PE=1 SV=2	HUMAN	0																																												
1095	0.09	0.13	4.98199984431267	0	0	sp|P80192|M3K9_HUMAN	Mitogen-activated protein kinase kinase kinase 9 OS=Homo sapiens OX=9606 GN=MAP3K9 PE=1 SV=3	HUMAN	0																																												
1096	0.09	0.13	13.0500003695488	1.80699992924929	0	RRRRR_sp|Q15937|ZNF79_HUMAN	Zinc finger protein 79 OS=Homo sapiens OX=9606 GN=ZNF79 PE=1 SV=2	sp|Q15937|ZNF79_HUMAN	0																																												
1097	0.09	0.13	3.38799990713596	0	0	RRRRR_sp|Q6PJF5|RHDF2_HUMAN	Inactive rhomboid protein 2 OS=Homo sapiens OX=9606 GN=RHBDF2 PE=1 SV=2	sp|Q6PJF5|RHDF2_HUMAN	0																																												
1098	0.09	0.13	2.38099992275238	1.05799995362759	0	sp|B4DYI2|S31C2_HUMAN	Putative spermatogenesis-associated protein 31C2 OS=Homo sapiens OX=9606 GN=SPATA31C2 PE=5 SV=2	HUMAN	0																																												
1099	0.09	0.12	2.3259999230504	0.285300007089972	0	RRRRR_sp|Q8TDW7|FAT3_HUMAN	Protocadherin Fat 3 OS=Homo sapiens OX=9606 GN=FAT3 PE=2 SV=3	sp|Q8TDW7|FAT3_HUMAN	0																																												
1100	0.09	0.12	5.0390001386404	0	0	RRRRR_sp|A3KMH1|VWA8_HUMAN	von Willebrand factor A domain-containing protein 8 OS=Homo sapiens OX=9606 GN=VWA8 PE=1 SV=2	sp|A3KMH1|VWA8_HUMAN	0																																												
1101	0.09	0.12	4.61999997496605	0	0	sp|O94986|CE152_HUMAN	Centrosomal protein of 152 kDa OS=Homo sapiens OX=9606 GN=CEP152 PE=1 SV=4	HUMAN	0																																												
1102	0.09	0.12	14.8699998855591	2.15799994766712	0	sp|Q8NC26|ZN114_HUMAN	Zinc finger protein 114 OS=Homo sapiens OX=9606 GN=ZNF114 PE=1 SV=1	HUMAN	0																																												
1103	0.09	0.12	6.71399980783463	0	0	sp|Q14588|ZN234_HUMAN	Zinc finger protein 234 OS=Homo sapiens OX=9606 GN=ZNF234 PE=2 SV=3	HUMAN	0																																												
1104	0.09	0.12	5.38199990987778	0	0	RRRRR_sp|Q6DWJ6|GP139_HUMAN	Probable G-protein coupled receptor 139 OS=Homo sapiens OX=9606 GN=GPR139 PE=2 SV=1	sp|Q6DWJ6|GP139_HUMAN	0																																												
1105	0.09	0.12	8.50199982523918	3.03600002080202	0	sp|P49189|AL9A1_HUMAN	4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH9A1 PE=1 SV=3	HUMAN	0																																												
1106	0.09	0.12	8.87100026011467	4.56999987363815	0	sp|O15143|ARC1B_HUMAN	Actin-related protein 2/3 complex subunit 1B OS=Homo sapiens OX=9606 GN=ARPC1B PE=1 SV=3	HUMAN	0																																												
1107	0.09	0.12	3.57999987900257	2.14799996465445	0	sp|Q9Y6E2|BZW2_HUMAN	Basic leucine zipper and W2 domain-containing protein 2 OS=Homo sapiens OX=9606 GN=BZW2 PE=1 SV=1	HUMAN	0																																												
1108	0.09	0.12	3.17800007760525	3.17800007760525	0	RRRRR_sp|Q8TB45|DPTOR_HUMAN	DEP domain-containing mTOR-interacting protein OS=Homo sapiens OX=9606 GN=DEPTOR PE=1 SV=2	sp|Q8TB45|DPTOR_HUMAN	0																																												
1109	0.09	0.11	3.67299988865852	0	0	sp|Q9UPT5|EXOC7_HUMAN	Exocyst complex component 7 OS=Homo sapiens OX=9606 GN=EXOC7 PE=1 SV=3	HUMAN	0																																												
1110	0.09	0.11	18.9899995923042	7.59499967098236	0	sp|P63279|UBC9_HUMAN	SUMO-conjugating enzyme UBC9 OS=Homo sapiens OX=9606 GN=UBE2I PE=1 SV=1	HUMAN	0																																												
1111	0.08	0.17	9.4650000333786	0.279999990016222	0	RRRRR_sp|Q4LDE5|SVEP1_HUMAN	Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SVEP1 PE=1 SV=3	sp|Q4LDE5|SVEP1_HUMAN	0																																												
1112	0.08	0.16	24.1799995303154	9.88999977707863	0	RRRRR_sp|P07919|QCR6_HUMAN	Cytochrome b-c1 complex subunit 6, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRH PE=1 SV=2	sp|P07919|QCR6_HUMAN	0																																												
1113	0.08	0.15	10.4099996387959	0.628399988636374	0	RRRRR_sp|P07949|RET_HUMAN	Proto-oncogene tyrosine-protein kinase receptor Ret OS=Homo sapiens OX=9606 GN=RET PE=1 SV=3	sp|P07949|RET_HUMAN	0																																												
1114	0.08	0.14	5.20199984312057	0.876700039952993	0	sp|Q5H9F3|BCORL_HUMAN	BCL-6 corepressor-like protein 1 OS=Homo sapiens OX=9606 GN=BCORL1 PE=1 SV=1	HUMAN	0																																												
1115	0.08	0.13	8.9309997856617	0	0	RRRRR_sp|Q9H254|SPTN4_HUMAN	Spectrin beta chain, non-erythrocytic 4 OS=Homo sapiens OX=9606 GN=SPTBN4 PE=1 SV=2	sp|Q9H254|SPTN4_HUMAN	0																																												
1116	0.08	0.13	14.9100005626678	0	0	sp|Q8IZC7|ZN101_HUMAN	Zinc finger protein 101 OS=Homo sapiens OX=9606 GN=ZNF101 PE=1 SV=1	HUMAN	0																																												
1117	0.08	0.13	12.8000006079674	5.60000017285347	0	RRRRR_sp|O14598|VCY1_HUMAN	Testis-specific basic protein Y 1 OS=Homo sapiens OX=9606 GN=VCY1B PE=2 SV=1	sp|O14598|VCY1_HUMAN	0																																												
1118	0.08	0.12	4.26799990236759	0	0	RRRRR_sp|Q92736|RYR2_HUMAN	Ryanodine receptor 2 OS=Homo sapiens OX=9606 GN=RYR2 PE=1 SV=3	sp|Q92736|RYR2_HUMAN	0																																												
1119	0.08	0.12	5.76599985361099	0	0	RRRRR_sp|P24043|LAMA2_HUMAN	Laminin subunit alpha-2 OS=Homo sapiens OX=9606 GN=LAMA2 PE=1 SV=4	sp|P24043|LAMA2_HUMAN	0																																												
1120	0.08	0.12	11.2800002098083	0	0	sp|Q96G01|BICD1_HUMAN	Protein bicaudal D homolog 1 OS=Homo sapiens OX=9606 GN=BICD1 PE=1 SV=3	HUMAN	0																																												
1121	0.08	0.12	8.47899988293648	0	0	RRRRR_sp|P29474|NOS3_HUMAN	Nitric oxide synthase, endothelial OS=Homo sapiens OX=9606 GN=NOS3 PE=1 SV=4	sp|P29474|NOS3_HUMAN	0																																												
1122	0.08	0.12	8.94500017166138	0	0	sp|P02748|CO9_HUMAN	Complement component C9 OS=Homo sapiens OX=9606 GN=C9 PE=1 SV=2	HUMAN	0																																												
1123	0.08	0.12	6.20599985122681	0	0	RRRRR_sp|P02538|K2C6A_HUMAN	Keratin, type II cytoskeletal 6A OS=Homo sapiens OX=9606 GN=KRT6A PE=1 SV=3	sp|P02538|K2C6A_HUMAN	0																																												
1123	0	0.12	6.2169998884201	0	0	RRRRR_cont|0002|KER	Keratin, type II cytoskeletal 6C (Cytokeratin 6C) (CK 6C) (K6c keratin) [Homo sapiens (contaminant)]	Homo sapiens (contaminant)	0																																												
1123	0	0.11	7.62400031089783	0	0	RRRRR_sp|P48668|K2C6C_HUMAN	Keratin, type II cytoskeletal 6C OS=Homo sapiens OX=9606 GN=KRT6C PE=1 SV=3	sp|P48668|K2C6C_HUMAN	0																																												
1123	0	0.11	3.2200001180172	0	0	RRRRR_sp|P13647|K2C5_HUMAN	Keratin, type II cytoskeletal 5 OS=Homo sapiens OX=9606 GN=KRT5 PE=1 SV=3	sp|P13647|K2C5_HUMAN	0																																												
1124	0.08	0.12	3.25700007379055	3.25700007379055	0	RRRRR_sp|Q8NGD1|OR4N2_HUMAN	Olfactory receptor 4N2 OS=Homo sapiens OX=9606 GN=OR4N2 PE=3 SV=1	sp|Q8NGD1|OR4N2_HUMAN	0																																												
1125	0.08	0.11	6.17399998009205	0.5816999822855	0	sp|Q14667|K0100_HUMAN	Protein KIAA0100 OS=Homo sapiens OX=9606 GN=KIAA0100 PE=1 SV=3	HUMAN	0																																												
1126	0.08	0.11	9.9370002746582	0	0	sp|P28340|DPOD1_HUMAN	DNA polymerase delta catalytic subunit OS=Homo sapiens OX=9606 GN=POLD1 PE=1 SV=2	HUMAN	0																																												
1127	0.08	0.11	11.6999998688698	0	0	sp|Q76G19|PDZD4_HUMAN	PDZ domain-containing protein 4 OS=Homo sapiens OX=9606 GN=PDZD4 PE=1 SV=1	HUMAN	0																																												
1128	0.08	0.11	6.53799995779991	1.19700003415346	0	sp|Q13423|NNTM_HUMAN	NAD(P) transhydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=NNT PE=1 SV=3	HUMAN	0																																												
1129	0.08	0.11	4.6229999512434	0	0	sp|Q6ZU35|CRAD_HUMAN	Cancer-related regulator of actin dynamics OS=Homo sapiens OX=9606 GN=CRAD PE=1 SV=3	HUMAN	0																																												
1130	0.08	0.11	5.38000017404556	0	0	RRRRR_sp|Q9Y6Y1|CMTA1_HUMAN	Calmodulin-binding transcription activator 1 OS=Homo sapiens OX=9606 GN=CAMTA1 PE=1 SV=4	sp|Q9Y6Y1|CMTA1_HUMAN	0																																												
1131	0.08	0.11	10.9700001776218	0	0	sp|Q96A33|CCD47_HUMAN	Coiled-coil domain-containing protein 47 OS=Homo sapiens OX=9606 GN=CCDC47 PE=1 SV=1	HUMAN	0																																												
1132	0.08	0.11	8.18200036883354	0	0	RRRRR_sp|P54136|SYRC_HUMAN	Arginine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=RARS PE=1 SV=2	sp|P54136|SYRC_HUMAN	0																																												
1133	0.08	0.11	6.09599985182285	1.42700001597404	0	RRRRR_sp|Q9BVJ6|UT14A_HUMAN	U3 small nucleolar RNA-associated protein 14 homolog A OS=Homo sapiens OX=9606 GN=UTP14A PE=1 SV=1	sp|Q9BVJ6|UT14A_HUMAN	0																																												
1133	0	0.11	6.91900029778481	1.43600003793836	0	RRRRR_sp|Q5TAP6|UT14C_HUMAN	U3 small nucleolar RNA-associated protein 14 homolog C OS=Homo sapiens OX=9606 GN=UTP14C PE=1 SV=1	sp|Q5TAP6|UT14C_HUMAN	0																																												
1134	0.08	0.11	5.66699989140034	0	0	sp|Q9P2K5|MYEF2_HUMAN	Myelin expression factor 2 OS=Homo sapiens OX=9606 GN=MYEF2 PE=1 SV=3	HUMAN	0																																												
1135	0.08	0.11	25.5800008773804	0	0	sp|Q9BWJ5|SF3B5_HUMAN	Splicing factor 3B subunit 5 OS=Homo sapiens OX=9606 GN=SF3B5 PE=1 SV=1	HUMAN	0																																												
1136	0.08	0.11	3.23599986732006	2.61899996548891	0	RRRRR_sp|Q8TF42|UBS3B_HUMAN	Ubiquitin-associated and SH3 domain-containing protein B OS=Homo sapiens OX=9606 GN=UBASH3B PE=1 SV=2	sp|Q8TF42|UBS3B_HUMAN	0																																												
1137	0.08	0.11	3.51799987256527	0	0	RRRRR_sp|O60942|MCE1_HUMAN	mRNA-capping enzyme OS=Homo sapiens OX=9606 GN=RNGTT PE=1 SV=1	sp|O60942|MCE1_HUMAN	0																																												
1138	0.08	0.11	13.910000026226	0	0	sp|P04433|KV311_HUMAN	Immunoglobulin kappa variable 3-11 OS=Homo sapiens OX=9606 GN=IGKV3-11 PE=1 SV=1	HUMAN	0																																												
1138	0	0.11	13.910000026226	0	0	sp|A0A0A0MRZ8|KVD11_HUMAN	Immunoglobulin kappa variable 3D-11 OS=Homo sapiens OX=9606 GN=IGKV3D-11 PE=3 SV=6	HUMAN	0																																												
1139	0.08	0.1	16.5900006890297	0	0	sp|P62191|PRS4_HUMAN	26S proteasome regulatory subunit 4 OS=Homo sapiens OX=9606 GN=PSMC1 PE=1 SV=1	HUMAN	0																																												
1140	0.08	0.1	5.39099983870983	0	0	RRRRR_sp|Q9Y3M8|STA13_HUMAN	StAR-related lipid transfer protein 13 OS=Homo sapiens OX=9606 GN=STARD13 PE=1 SV=2	sp|Q9Y3M8|STA13_HUMAN	0																																												
1141	0.08	0.1	4.55299988389015	0	0	tr|H0Y858|H0Y858_HUMAN	Uncharacterized protein (Fragment) OS=Homo sapiens OX=9606 PE=4 SV=1	HUMAN	0																																												
1141	0	0.1	5.44399991631508	0	0	sp|Q6IBS0|TWF2_HUMAN	Twinfilin-2 OS=Homo sapiens OX=9606 GN=TWF2 PE=1 SV=2	HUMAN	0																																												
1142	0.08	0.1	7.42999985814095	0	0	sp|Q8IYM9|TRI22_HUMAN	E3 ubiquitin-protein ligase TRIM22 OS=Homo sapiens OX=9606 GN=TRIM22 PE=1 SV=1	HUMAN	0																																												
